time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2009-08-18T05:12:11.050Z,34.35,-118.601,8.1,2.6,ml,7,203.7,,,pde,pde20090818051211050_8,2013-03-16T01:46:38.503Z,"Greater Los Angeles area, California",earthquake
2009-08-17T07:10:40.450Z,34.347,-118.602,8.7,2.3,ml,7,222.6,,,pde,pde20090817071040450_8,2013-03-16T01:46:37.758Z,"Greater Los Angeles area, California",earthquake
2009-08-16T05:15:45.140Z,34.176,-116.44,8.2,2.8,ml,13,82.8,,,pde,pde20090816051545140_8,2013-03-16T01:46:36.744Z,"Southern California",earthquake
2009-08-15T20:22:00.700Z,34.019,-117.596,5.1,2.3,ml,6,137.8,,,pde,pde20090815202200700_5,2013-03-16T01:46:36.580Z,"Greater Los Angeles area, California",earthquake
2009-08-15T08:21:11.520Z,34.063,-119.041,19.1,2,ml,4,304.3,,,pde,pde20090815082111520_19,2013-03-16T01:46:35.999Z,"Channel Islands region, California",earthquake
2009-08-13T20:07:32.760Z,34.712,-116.265,3.8,3.1,ml,14,66.5,,,pde,pde20090813200732760_3,2013-03-16T01:46:35.045Z,"Southern California",earthquake
2009-08-12T23:49:04.910Z,33.1,-116.214,8.5,3.5,ml,11,124.5,,,pde,pde20090812234904910_8,2013-12-23T03:23:49.122Z,"Southern California",earthquake
2009-08-12T14:30:39.100Z,33.819,-116.737,17.4,2.9,ml,8,109.4,,,pde,pde20090812143039100_17,2013-03-16T01:46:33.981Z,"Southern California",earthquake
2009-08-12T02:07:55.160Z,34.344,-118.597,6.9,2.1,ml,5,222.2,,,pde,pde20090812020755160_6,2013-03-16T01:46:33.687Z,"Greater Los Angeles area, California",earthquake
2009-08-10T05:13:42.490Z,34.287,-116.95,9.4,2.2,ml,7,92.2,,,pde,pde20090810051342490_9,2013-03-16T01:46:32.384Z,"Southern California",earthquake
2009-08-07T16:48:02.860Z,34.137,-117.492,3.8,2,ml,4,126.1,,,pde,pde20090807164802860_3,2013-03-16T01:46:30.948Z,"Greater Los Angeles area, California",earthquake
2009-08-07T15:30:09.710Z,34.138,-117.492,3.4,2.5,ml,5,119,,,pde,pde20090807153009710_3,2013-03-16T01:46:30.880Z,"Greater Los Angeles area, California",earthquake
2009-08-07T15:18:24.460Z,34.139,-117.49,4.7,2.6,ml,7,118.8,,,pde,pde20090807151824460_4,2013-03-16T01:46:30.853Z,"Greater Los Angeles area, California",earthquake
2009-08-07T08:53:30.680Z,34.141,-117.488,3.9,3.3,ml,14,118.5,,,pde,pde20090807085330680_3,2013-03-16T01:46:30.489Z,"Greater Los Angeles area, California",earthquake
2009-08-07T05:28:07.800Z,34.207,-118.375,11.3,2,ml,4,222.1,,,pde,pde20090807052807800_11,2013-03-16T01:46:30.430Z,"Greater Los Angeles area, California",earthquake
2009-08-03T10:42:50.080Z,33.526,-116.79,15.4,2.8,ml,6,130.5,,,pde,pde20090803104250080_15,2013-03-16T01:46:27.805Z,"Southern California",earthquake
2009-08-01T12:55:55.650Z,34.259,-117.384,7.2,3.5,mwr,27,103.6,,,pde,pde20090801125555650_7,2013-12-23T03:22:33.472Z,"Southern California",earthquake
2009-07-31T04:45:19.310Z,33.952,-118.409,15.8,2.1,ml,7,208,,,pde,pde20090731044519310_15,2013-03-16T01:46:22.923Z,"Greater Los Angeles area, California",earthquake
2009-07-30T23:04:52.090Z,33.943,-118.392,15.7,2.7,ml,8,207.1,,,pde,pde20090730230452090_15,2013-03-16T01:46:22.750Z,"Greater Los Angeles area, California",earthquake
2009-07-29T23:43:22.560Z,33.896,-118.268,26.6,2,ml,5,222.8,,,pde,pde20090729234322560_26,2013-03-16T01:46:22.331Z,"Greater Los Angeles area, California",earthquake
2009-07-26T04:54:03.590Z,33.633,-116.719,14,3.5,ml,22,116.6,,,pde,pde20090726045403590_14,2013-12-23T03:21:13.716Z,"Southern California",earthquake
2009-07-25T03:33:42.780Z,33.691,-118.394,8,2,ml,6,219.1,,,pde,pde20090725033342780_8,2013-03-16T01:46:20.195Z,"San Pedro Channel, California",earthquake
2009-07-24T05:07:04.330Z,33.776,-118.231,9,2.6,ml,8,204.6,,,pde,pde20090724050704330_9,2013-03-16T01:46:19.790Z,"Greater Los Angeles area, California",earthquake
2009-07-23T00:39:52.740Z,34.081,-117.275,13.8,2.5,ml,7,117.1,,,pde,pde20090723003952740_13,2013-03-16T01:46:19.492Z,"Greater Los Angeles area, California",earthquake
2009-07-21T13:21:34.290Z,33.102,-116.213,6.6,2.9,ml,8,130.6,,,pde,pde20090721132134290_6,2013-03-16T01:46:19.077Z,"Southern California",earthquake
2009-07-20T12:10:20.590Z,33.1,-116.215,12.1,3.4,mwr,7,130.8,,,pde,pde20090720121020590_12,2013-12-23T03:20:21.565Z,"Southern California",earthquake
2009-07-17T03:51:17.930Z,33.844,-117.824,6.9,2.9,ml,9,176.2,,,pde,pde20090717035117930_6,2013-03-16T01:46:17.607Z,"Greater Los Angeles area, California",earthquake
2009-07-14T04:14:22.030Z,33.928,-118.359,15.9,3.1,ml,11,230.8,,,pde,pde20090714041422030_15,2013-03-16T01:46:15.911Z,"Greater Los Angeles area, California",earthquake
2009-07-10T08:55:41.160Z,34.01,-118.367,14.7,2,ml,5,253.4,,,pde,pde20090710085541160_14,2013-03-16T01:46:14.581Z,"Greater Los Angeles area, California",earthquake
2009-07-08T15:23:26.160Z,34.068,-116.979,2.5,2.1,ml,5,110.8,,,pde,pde20090708152326160_2,2013-03-16T01:46:13.855Z,"Southern California",earthquake
2009-07-04T02:30:15.040Z,34.209,-117.753,10.9,2.7,ml,7,115.1,,,pde,pde20090704023015040_10,2013-03-16T01:46:12.036Z,"Southern California",earthquake
2009-07-01T10:49:01.820Z,34.117,-117.437,6.1,2.4,ml,6,119.5,,,pde,pde20090701104901820_6,2013-03-16T01:46:09.975Z,"Greater Los Angeles area, California",earthquake
2009-07-01T07:36:18.010Z,34.308,-118.386,4.9,2.1,ml,7,179.6,,,pde,pde20090701073618010_4,2013-03-16T01:46:09.496Z,"Greater Los Angeles area, California",earthquake
2009-06-29T12:20:53.720Z,34.124,-116.966,5,2.2,ml,6,106.4,,,pde,pde20090629122053720_5,2013-03-16T01:46:06.960Z,"Southern California",earthquake
2009-06-27T11:45:12.000Z,33.939,-117.807,18.5,2.6,ml,7,164,,,pde,pde20090627114512000_18,2013-03-16T01:46:06.370Z,"Greater Los Angeles area, California",earthquake
