time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2009-08-16T05:15:45.140Z,34.176,-116.44,8.2,2.8,ml,13,82.8,,,pde,pde20090816051545140_8,2014-04-09T02:04:17.831Z,"Southern California",earthquake
2009-08-13T20:07:32.760Z,34.712,-116.265,3.8,3.1,ml,14,66.5,,,pde,pde20090813200732760_3,2014-04-09T02:04:02.876Z,"Southern California",earthquake
2009-08-12T23:49:04.910Z,33.1,-116.214,8.5,3.5,ml,11,124.5,,,pde,pde20090812234904910_8,2013-12-23T03:23:49.122Z,"Southern California",earthquake
2009-08-12T14:30:39.100Z,33.819,-116.737,17.4,2.9,ml,8,109.4,,,pde,pde20090812143039100_17,2014-04-09T02:03:56.870Z,"Southern California",earthquake
2009-08-07T15:18:24.460Z,34.139,-117.49,4.7,2.6,ml,7,118.8,,,pde,pde20090807151824460_4,2014-04-09T02:03:38.809Z,"Greater Los Angeles area, California",earthquake
2009-08-07T08:53:30.680Z,34.141,-117.488,3.9,3.3,ml,14,118.5,,,pde,pde20090807085330680_3,2014-04-09T02:03:36.196Z,"Greater Los Angeles area, California",earthquake
2009-08-03T10:42:50.080Z,33.526,-116.79,15.4,2.8,ml,6,130.5,,,pde,pde20090803104250080_15,2014-04-09T02:03:27.244Z,"Southern California",earthquake
2009-08-01T12:55:55.650Z,34.259,-117.384,7.2,3.5,mwr,27,103.6,,,pde,pde20090801125555650_7,2013-12-23T03:22:33.472Z,"Southern California",earthquake
2009-07-30T23:04:52.090Z,33.943,-118.392,15.7,2.7,ml,8,207.1,,,pde,pde20090730230452090_15,2014-04-09T02:03:16.354Z,"Greater Los Angeles area, California",earthquake
2009-07-26T04:54:03.590Z,33.633,-116.719,14,3.5,ml,22,116.6,,,pde,pde20090726045403590_14,2013-12-23T03:21:13.716Z,"Southern California",earthquake
2009-07-24T05:07:04.330Z,33.776,-118.231,9,2.6,ml,8,204.6,,,pde,pde20090724050704330_9,2014-04-09T02:03:07.968Z,"Greater Los Angeles area, California",earthquake
2009-07-21T13:21:34.290Z,33.102,-116.213,6.6,2.9,ml,8,130.6,,,pde,pde20090721132134290_6,2014-04-08T21:54:41.142Z,"Southern California",earthquake
2009-07-20T12:10:20.590Z,33.1,-116.215,12.1,3.4,mwr,7,130.8,,,pde,pde20090720121020590_12,2013-12-23T03:20:21.565Z,"Southern California",earthquake
2009-07-17T03:51:17.930Z,33.844,-117.824,6.9,2.9,ml,9,176.2,,,pde,pde20090717035117930_6,2014-04-08T21:54:36.958Z,"Greater Los Angeles area, California",earthquake
2009-07-15T05:57:11.000Z,35.529,-120.842,4.9,2.9,md,6,221.4,,,pde,pde20090715055711000_4,2014-04-09T07:30:10.370Z,"Central California",earthquake
2009-07-14T04:14:22.030Z,33.928,-118.359,15.9,3.1,ml,11,230.8,,,pde,pde20090714041422030_15,2014-04-08T21:53:53.686Z,"Greater Los Angeles area, California",earthquake
2009-07-14T02:22:38.220Z,35.727,-117.622,10.2,3.8,ml,25,45.5,,,pde,pde20090714022238220_10,2013-12-23T03:19:56.685Z,"Southern California",earthquake
2009-07-04T02:30:15.040Z,34.209,-117.753,10.9,2.7,ml,7,115.1,,,pde,pde20090704023015040_10,2014-04-08T21:51:49.383Z,"Southern California",earthquake
2009-06-27T11:45:12.000Z,33.939,-117.807,18.5,2.6,ml,7,164,,,pde,pde20090627114512000_18,2014-04-09T02:02:32.157Z,"Greater Los Angeles area, California",earthquake
2009-06-25T03:31:28.430Z,33.039,-115.566,12.8,2.7,ml,10,150.3,,,pde,pde20090625033128430_12,2014-04-09T02:02:05.278Z,"Southern California",earthquake
2009-06-22T11:27:09.460Z,35.043,-119.035,11.8,3.2,ml,9,191.4,,,pde,pde20090622112709460_11,2014-04-09T02:01:59.289Z,"Central California",earthquake
